smiles,logs
Cn1ccc(=O)[nH]c1=O,-0.7998
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,-2.1693
C=CCC1(CC=C)C(=O)NC(=O)NC1=O,-2.0608
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.5743
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,-1.712
Oc1cccnc1,-0.4557
O=c1cccc2[nH]cccc1-2,-2.5417
Oc1ccc2ncccc2c1,-2.1618
Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,-4.5371
CCNc1nc(NC(C)(C)C)nc(SC)n1,-3.9847
CCNc1nc(Cl)nc(N(CC)CC)n1,-4.0601
CC(C)Nc1nc(N)nc(Cl)n1,-2.7063
CSc1nc(NC(C)C)nc(NC(C)C)n1,-3.8642
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.151
CCNc1nc(NC(C)(C)C)nc(OC)n1,-3.2388
Brc1ccccn1,-0.8806
[NH3+]C1(C(=O)[O-])CCCC1,-0.4122
[NH3+]C(Cc1ccccc1)C(=O)[O-],-1.0657
O=C([O-])c1cccc(C(=O)[O-])c1,-3.2204
O=C([O-])c1ccnc(C(=O)[O-])c1,-1.8268
O=C([O-])c1ccc(C(=O)[O-])nc1,-2.1296
O=C([O-])c1cccc(C(=O)[O-])n1,-1.5241
O=C([O-])c1ccncc1C(=O)[O-],-1.8538
O=C([O-])c1cncc(C(=O)[O-])c1,-2.223
O=C([O-])c1cccnc1,-0.835
CCCCCCCCS(=O)(=O)[N-]S(=O)(=O)CCCCCCCC,-3.9145
NC(=O)CCl,-0.0166
NC(=O)CBr,0.0643
CCC(Cl)(CC)C(N)=O,-1.0289
NC(=O)C(Cl)CCl,-0.5138
CC(=O)N(C)c1ccccc1,-0.951
CC(C)N(C(=O)CCl)c1ccccc1,-2.4806
CCOCN(C(=O)CCl)c1c(C)cccc1CC,-3.0827
[NH3+]CC(=O)[O-],0.92
CC1=CCC(C(C)(C)O)CC1,-1.91
CC(C)COC(N)=O,-0.3
C=C(C)C1CC=C(C)C(O)C1,-1.72
CC(C)(C)OC(N)=O,0.1
OCC1OC(O)C(O)C(O)C1O,0.74
CCNC(=S)NCC,-1.46
CC=CC=CC(=O)[O-],-1.77
[NH3+]C(CO)C(=O)[O-],-0.02
ClC(Cl)(Cl)C(Cl)(Cl)Cl,-3.94
O=C([O-])CCCC(=O)[O-],1
O=C([O-])CCC(=O)[O-],-0.17
CC(C)(S)C([NH3+])C(=O)[O-],-0.13
O=C([O-])CCCCC(=O)[O-],-0.82
O=C([O-])CC(O)C(=O)[O-],0.64
Oc1ccccc1,-0.04
NC(=O)CCC([NH3+])C(=O)[O-],-0.54
CCC1(CC)C(=O)NCC(C)C1=O,-0.38
NC(=[NH2+])NCCCC([NH3+])C(=O)[O-],0
CNC(=O)ON=C(C)SC,-1.21
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,-2.63
CC1(C)C(=O)NC(=O)NC1=O,-1.74
Nc1cccc(N)c1,0.51
O=C1NC(=O)C2(CC2)C(=O)N1,-1.89
CCCCCCCCCCNC(=O)NC1CCCCC1,-2.81
CCc1ccc(O)cc1,-1.4
CCC1(C)C(=O)NC(=O)NC1=O,-1.23
O=C1NC(=O)C2(CCC2)C(=O)N1,-1.66
Cc1cc(C)c(C)cc1C,-3.84
Clc1ccc(Cl)cc1,-3.35
CCC1(CC)C(=O)NC(=O)NC1=O,-1.42
C=CCC1(C)C(=O)NC(=O)NC1=O,-1.16
O=Cc1cccc(O)c1,-1.23
Oc1cc(O)cc(O)c1,-1.05
CCCC1(CC)C(=O)NC(=O)NC1=O,-1.49
C=CCC1(CC)C(=O)NC(=O)NC1=O,-1.61
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2.1
O=C1NC(=O)C2(CCCCC2)C(=O)N1,-3.06
Cc1ccc(C(=O)[O-])cc1,-2.53
CC(C)=CCC1(C)C(=O)NC(=O)NC1=O,-2.6
NC(=O)OCc1ccccc1,-0.35
COc1nn(CSP(=S)(OC)OC)c(=O)s1,-3.1
NNC(=O)c1ccncc1,-0.04
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,-2.39
O=C([O-])c1ccccc1F,-1.39
CC(C)C1(C(C)C)C(=O)NC(=O)NC1=O,-2.77
Nc1ccccc1C(=O)[O-],-1.52
O=C([O-])c1cccc(O)c1,-1.24
CCCCCC1(CC)C(=O)NC(=O)NC1=O,-2.51
CCNC(=O)NC(=O)C(C#N)=NOC,-2.3
O=[N+]([O-])c1ccc(O)cc1,-0.94
Nc1ccccc1[N+](=O)[O-],-1.96
Cc1c(C)c(C)c(C)c(C)c1C,-5.23
O=[N+]([O-])c1cccc(O)c1,-1.07
CCCCCOC(=O)CCCNC(=O)NC1CCCCC1,-2.3
CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,-2.25
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)[O-],-2.33
O=C1NC(=S)NC(=O)C12CCCCC2,-3.46
CCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3.05
O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,-2.98
CCCCCCCCCCNC(=O)NC12CC3CC(CC(C3)C1)C2,-5.83
CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O,-2.31
c1ccc2[nH]ccc2c1,-1.21
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,-2.02
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,-4.74
CC(=O)Nc1cccc(O)c1,-1.06
CCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3.43
COc1cccc(C(=O)[O-])c1,-1.93
CC(=O)Nc1ccccc1O,-2.13
COc1ccccc1C(=O)[O-],-1.6
CC(C)=CCC1(C(C)C)C(=O)NC(=O)NC1=O,-2.59
Cc1ccc(O)c(C(=O)[O-])c1,-2.76
COP(=O)(NC(C)=O)SC,0.54
CCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-3.94
O=Cc1cccc([N+](=O)[O-])c1,-1.98
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-3.6
CCOC(=O)c1ccc(O)cc1,-2.2
CC[c-]1c(=O)[nH]c(=O)[nH]c1=O,-0.92
Nc1ccc(O)c(C(=O)[O-])c1,-2.26
N#Cc1cccc(N=C=S)c1,-3.19
COC(=O)c1ccc(OC)cc1,-2.34
CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,-4.46
COC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,-2.25
O=C([O-])c1cc(O)ccc1O,-0.85
CC(C)=CCC1(C(C)(C)C)C(=O)NC(=O)NC1=O,-3.55
CC(=O)Nc1ccc(C=O)cc1,-1.63
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,-3
CCCOC(=O)c1ccc(O)cc1,-2.68
O=C1NC(=O)C2(CCCCCCCCCC2)C(=O)N1,-4.59
CN(C)c1ccc(N=C=S)cc1,-4.13
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.63
N#CC(C#N)=N[N-]c1ccccc1,-3.36
CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)[O-],-3.67
[O-]c1c(F)c(F)c(F)c(F)c1F,-0.52
O=C([O-])c1ccccc1Br,-2.05
Cc1cc(Cl)ccc1[NH+]=CN(C)C,-2.88
O=C1NC(=O)C2(CCCCCCCCCCC2)C(=O)N1,-5.8
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)[O-],-2.47
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-6.31
CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,-3.7
CCC1=C(C2(CC)C(=O)NC(=O)NC2=O)CCCC1,-3.53
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,-5.19
c1cnc2ncncc2n1,0.02
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-5.26
O=C([O-])CNC(=O)c1ccccc1,-1.69
CN(C)C(=O)Nc1ccc(Cl)cc1,-2.89
O=C([O-])c1ccccc1[N+](=O)[O-],-1.35
O=C([O-])c1ccc(N=C=S)cc1,-3.98
[NH3+]CC(CC(=O)[O-])c1ccc(Cl)cc1,-1.7
O=C([O-])c1cccc(N=C=S)c1,-3.25
CCNc1nc(Cl)nc(NCC)n1,-4.55
C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,-2.65
CCCCCOC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,-2.32
O=C1OC(C(O)CO)C([O-])=C1O,0.28
O=C([O-])c1cc(Br)ccc1O,-2.65
c1ccc(-c2ccccc2)cc1,-4.32
CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-4.57
S=C=Nc1ccc(I)cc1,-4.05
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4.43
NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,-2.98
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-4.46
O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,-4.16
CON(C)C(=O)Nc1ccc(Cl)cc1,-2.47
O=C([O-])c1ccc(Cl)c([N+](=O)[O-])c1,-2.76
O=C([O-])CCCOc1ccc(Cl)cc1Cl,-3.57
CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,-3.63
C=CCOc1ccc(CC(=O)[O-])cc1Cl,-3.13
Cc1ccc(C)c2c(C)cccc12,-4.92
O=C([O-])c1cccc(Cl)c1[N+](=O)[O-],-2.63
Oc1cccc2c(O)cccc12,-2.92
NNc1nncc2ccccc12,-2.6
COc1c(Cl)ccc(Cl)c1C(=O)[O-],-1.7
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,-3.82
O=C(Nc1cccc(Cl)c1)OCC#CCCl,-4.24
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-5.37
CS(=O)(=O)OCCCCOS(C)(=O)=O,-2.27
O=C([O-])Cc1c(Cl)ccc(Cl)c1Cl,-3.08
OC(CC[NH+]1CCCC1)(c1ccccc1)C1CCCCC1,-4.7
CNC(=O)Oc1cccc2c1OC(C)(C)C2,-2.42
OC(CC[NH+]1CCCCC1)(c1ccccc1)C1CCCCC1,-5.2
Clc1cc2ccccc2cc1Cl,-5.36
Clc1ccc2cccc(Cl)c2c1,-5.92
OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,-0.85
Clc1cccc2c(Cl)cccc12,-5.7
S=C=Nc1ccc2ccccc2c1,-4.44
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,-3.24
O=C([O-])COc1cc(Cl)c(Cl)cc1Cl,-2.98
O=C([O-])COc1ccc(Cl)c(Cl)c1Cl,-3.1
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,-4.83
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,-6.01
CC1=C(C(=O)Nc2ccccc2)SCCO1,-3.14
CC(C)(C)[NH2+]CC(O)COc1cccc2c1CC(O)C(O)C2,-1.01
C[NH+]1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,-1.91
CC(=O)[N-]S(=O)(=O)c1ccc(N)cc1,-1.41
CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.1
O=C([O-])COc1ccc2ccccc2c1,-3.36
Cn1c(=O)c2c(ncn2C)n(C)c1=O,-0.91
CC(C)[NH2+]CC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,-2.97
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,-3.49
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,-4.47
CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,-3.68
c1ccc2c(c1)oc1ccccc12,-4.6
CCCC[NH+]1CCCCC1C(=O)Nc1c(C)cccc1C,-3.22
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,-1.24
CC[NH+](CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,-3.18
[NH3+]C(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)[O-],-3.49
COC(=O)[N-]S(=O)(=O)c1ccc(N)cc1,-1.76
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4.97
Nc1nc(=O)c2ncn(COCCO)c2[nH]1,-2.12
C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,-5.49
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,-3.11
Nc1ccc(N=Nc2ccccc2)c(N)[nH+]1,-4.24
COC(=O)CS(=O)(=O)c1ccc(Cl)cc1,-2.38
O=[N+]([O-])c1cc([N+](=O)[O-])c([O-])c([N+](=O)[O-])c1,-1.97
Cc1c(N)c(=O)n(-c2ccccc2)n1C,0.31
O=C([O-])c1ccccc1Nc1ccccc1,-4.96
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,-3.68
O=c1nc[nH]c2c1ncn2C1CCC(CO)O1,-0.94
Cc1cc(C(=O)NNCc2ccccc2)no1,-2.46
c1ccc2nc3ccccc3nc2c1,-3.7
O=C([N-]c1cnns1)Nc1ccccc1,-3.85
CCCCNC(=O)[N-]S(=O)(=O)c1ccc(C)cc1,-3.17
Cc1cc(C2CC2)nc(Nc2ccccc2)n1,-4.05
COC(=O)C1(S(=O)(=O)c2ccccc2)CCCCC1,-3.85
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-4.61
CCOC(=O)c1cncn1C(C)c1ccccc1,-4.73
COc1ccc2cc(C(C)C(=O)[O-])ccc2c1,-3.29
C#CC1(O)CCC2C3CCC4=Cc5oncc5CC4(C)C3CCC21C,-5.51
Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1,-1.77
CC1c2nc3ccccc3c(=O)n2CN1C,0.03
Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,-6
CC(C)OC(=O)CS(=O)(=O)c1ccc(Cl)cc1,-2.41
Cc1cn(C2CC([N-][N+]#N)C(CO)O2)c(=O)[nH]c1=O,-1.16
Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCC2)cc1,-3.34
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,-4.38
NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-2.3
COC(=O)CS(=O)(=O)c1ccc(Br)cc1,-2.48
Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,-6.06
NS(=O)(=O)c1cc2c(s1)SCCC2O,-2.59
COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCCCC1,-4.61
CC(=O)N=c1sc(S(N)(=O)=O)nn1C,-1.92
Clc1ccc(Cl)c(-c2ccccc2)c1Cl,-6.29
O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,-3.38
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,-3.68
Cc1nc(NCc2cccnc2)c(C#N)c(=O)[n-]1,-2.35
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,-3.42
Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,-1.73
CC(C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1,-4.29
Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCCC2)cc1,-3.91
CNC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-2.85
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,-4.31
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,-4.22
CCCN1Cn2c(nc3ccccc3c2=O)C1C,-2.67
CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,-3.31
C[NH+]1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,-2.1
NS(=O)(=O)c1cc2c(s1)SCCC2=O,-3.55
NS(=O)(=O)c1cc2c(s1)C(=O)CCS2,-3.49
NS(=O)(=O)c1cc2c(s1)C(O)CCS2,-2.25
Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCCCC2)cc1,-4.62
Nc1ccc2ccccc2c1S(=O)(=O)[O-],-1.7
Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1,-4.09
CN(C)C(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-2.48
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1,-7.96
O=C([O-])c1cc(-c2ccc(F)cc2F)ccc1O,-4.61
CC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.9
Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,-6.51
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,-7.26
Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,-7.04
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,-7.16
C[NH2+]CCCC12CCC(c3ccccc31)c1ccccc12,-4.69
CCN(CC)C(=O)C(C#N)=Cc1cc(O)c([O-])c([N+](=O)[O-])c1,-4.26
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,-7.2
O=C(NC1CC1)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],-3.39
CC1=Nc2ccc(Cl)cc2S(=O)(=O)[N-]1,-3.36
[O-]c1c(Br)c(Br)c(Br)c(Br)c1Br,-6.6
CC(C)(C)C(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,-3.36
CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,-2.15
CC(C(=O)[O-])c1ccc(C(=O)c2cccs2)cc1,-2
CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,-4.43
NC(=O)N1c2ccccc2C=Cc2ccccc21,-3.29
O=C([O-])c1ccccc1Nc1cccc(C(F)(F)F)c1,-4.4
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.05
CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CCCCCC1,-5.52
CC(CN1c2ccccc2CCc2ccccc21)C[NH+](C)C,-4.79
NS(=O)(=O)c1cc2c(s1)S(=O)CCC2O,-1.35
CCCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,-2.84
CC(C)C(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,-2.76
CCC(=O)N(c1ccccc1)C1CC[NH+](CCc2ccccc2)CC1,-3.82
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)c3ccccc3)CCC12,-4.48
O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1,-4.03
COC(=O)C1CC1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,-3.38
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCc3ccccc3)CCC12,-5.27
c1ccc2c(c1)-c1cccc3cccc-2c13,-5.93
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,-4.86
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCCc3ccccc3)CCC12,-5.43
CCCCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,-3.4
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,-8.39
O=S(=O)(Nc1ccccc1Cl)c1ccccc1,-4.32
CC[NH+]1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,-2.88
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1,-8.55
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)Cc3ccccc3)CCC12,-4.66
O=C([O-])Cc1ccccc1Oc1ccc(Cl)cc1Cl,-4.86
O=S(=O)(Nc1cccnc1Cl)c1ccccc1,-3.76
C=CC1C[NH+]2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,-2.79
O=S(=O)(Nc1ncccc1Cl)c1ccccc1,-3.17
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,-2.56
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.71
Clc1cc2c(cc1Cl)Oc1ccccc1O2,-7.23
C=CC1C[NH+]2CCC1C(C(O)c1ccnc3ccc(OC)cc13)C2,-3.36
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,-7.91
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2,-2.68
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,-4.03
CC(C)(C)C1CCC(CC2=C([O-])C(=O)c3ccccc3C2=O)CC1,-7.04
CCc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,-4.52
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1,-4.13
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],-7.07
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,-4.23
N#Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,-3.6
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)C[NH+](C)C,-2.61
CC(C)[NH+](CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,-1.7
O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1,-4.2
O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccccc2)cc1,-3.93
COc1ccc([N-]S(=O)(=O)c2ccc(N)cc2)nn1,-2.68
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-2.43
Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1Cl,-4.91
Cc1cc(Cl)ccc1NS(=O)(=O)c1ccc(N)cc1,-4.35
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.13
O=S(=O)(Nc1cccc(Cl)c1Cl)c1ccccc1,-4.73
Cc1cc(N)ccc1S(=O)(=O)Nc1ccc(Cl)cc1,-4.42
Cc1cc([N-]S(=O)(=O)c2ccc(N)cc2)nc(C)n1,-2.3
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,-2.92
Clc1cc(-c2ccc(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,-9.1
Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(N)cc1,-3.98
Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)c(Cl)c1,-4.32
O=[N+]([O-])c1ccccc1[N-]S(=O)(=O)c1ccccc1,-4.01
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-8.78
Cc1cc(N)ccc1S(=O)(=O)Nc1ccccc1Cl,-5.05
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,-3.97
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-8.71
CCCC(=O)OCn1cnc2c(cnn2COC(=O)CCC)c1=O,-3.83
CC(C)(C)CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,-5.12
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,-3.8
CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,-2.23
Cc1ccc([N-]S(=O)(=O)c2ccc([N+](=O)[O-])cc2)nc1,-4.29
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,-5.29
Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,-3.94
CNC1=[NH+]c2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,-4.48
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)c(Cl)c1,-4.59
Nc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2Cl)cc1,-4.4
Nc1ccc(S(=O)(=O)Nc2cccc(Cl)c2Cl)cc1,-4.73
CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH+](C)CC3)cc21,-1.47
Cc1noc(C)c1N=C1C=C(O)C(=O)c2ccccc21,-3.89
NS(=O)(=O)c1cc2c(s1)C(O)CCS2=O,-1.57
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],-5.13
Nc1ccc(S(=O)(=O)[N-]c2ccccc2[N+](=O)[O-])cc1,-4.49
Nc1ccc(S(=O)(=O)Nc2ccccc2Cl)c(Cl)c1,-5.11
COc1c(Cl)cccc1NS(=O)(=O)c1ccc(N)cc1,-4.15
C[NH+]1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,-4.42
CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,-4.47
CN1C(=O)CCC(N2C(=O)c3ccccc3C2=O)C1=O,-2.99
Nc1ccc(S(=O)(=O)Nc2ccc(I)cc2)cc1,-4.52
COP(=S)(OC)SCn1nnc2ccccc2c1=O,-4.04
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,-3.88
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,-3.21
CC1c2nc3ccccc3c(=O)n2CN1Cc1ccccc1,-4
CCc1onc(C)c1N=C1C=C(O)C(=O)c2ccccc21,-2.72
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,-7.92
CCOc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,-4.72
C=C(C)[c-]1oc(=O)n(-c2cc(OC3CCCC3)c(Cl)cc2F)c1=O,-6.21
CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,-4.91
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,-8.46
Cc1cc(N)ccc1S(=O)(=O)[N-]c1ccccc1[N+](=O)[O-],-4.51
Cc1c2ccccc2c(C)c2c1ccc1ccccc12,-6.78
Fc1cccc(F)c1-c1nnc(-c2ccccc2Cl)nn1,-6.12
C(=Cc1ccccc1)CN1CC[NH+](C(c2ccccc2)c2ccccc2)CC1,-4.2
CCCc1onc(C)c1N=C1C=C(O)C(=O)c2ccccc21,-3.7
Nc1ccc(S(=O)(=O)Nc2cc(Cl)c(Cl)cc2Cl)cc1,-4.83
O=S(=O)(Nc1ccc(Br)cc1Br)c1ccccc1,-5.01
NS(=O)(=O)c1cc2c(cc1Cl)N=C[N-]S2(=O)=O,-2.92
C[NH+](C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,-5.87
NS(=O)(=O)c1cc2c(s1)CC(O)CS2(=O)=O,-1.59
CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,-4.68
